[STRING]
String = 12000,建物名
String = 22052,在敌阵当中落下闪电。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22053,在敌阵当中落下大量闪电。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22054,施展术法，呼唤末日般的天雷之阵降临在敌阵营上。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22055,在所有敌将身上落下闪电。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22056,以强力落雷连续攻击所有敌将。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22057,召唤威力强大的天雷，对所有敌将造成伤害。\n地形强化：水上\n天候强化：下雨\n地形无效：室内
String = 22058,以少量伏兵埋于我军后方，等待时机，加入战局。\n时间强化：白天
String = 22059,以多量伏兵埋于我军后方，等待时机，加入战局。\n时间强化：白天
String = 22060,以大量伏兵埋于我军后方，等待时机，加入战局。\n时间强化：白天
String = 22061,以少量伏兵埋于敌军后方，等待时机，加入战局。\n时间强化：夜晚
String = 22062,以多量伏兵埋于敌军后方，等待时机，加入战局。\n时间强化：夜晚
String = 22063,以大量伏兵埋于敌军后方，等待时机，加入战局。\n时间强化：夜晚
String = 22064,以两台铁甲运兵车将士兵载运到战场中央。\n地形强化：平地\n地形无效：森林，水上，室内
String = 22065,以三台铁甲运兵车将士兵载运到战场中央。\n地形强化：平地\n地形无效：森林，水上，室内
String = 22066,以四台铁甲运兵车将士兵载运到战场中央。\n地形无效：森林，水上，室内
String = 22067,以术法操纵火石，使其围绕在武将四周。\n地形强化：森林\n地形无效：雪地\n天候无效：下雪，下雨
String = 22068,以术法操纵数颗火石，烧死意图来犯的敌人。\n地形强化：森林\n地形无效：雪地\n天候无效：下雪，下雨
String = 22069,唤出数量庞大的火石，组成既可攻、亦可守的阵势。\n地形强化：森林\n地形无效：雪地\n天候无效：下雪，下雨
String = 22070,放出会爆炸、也会自行追敌的莲花灯。\n地形强化：室内\n时间强化：夜晚\n地形无效：水上\n天候无效：下雨
String = 22071,放出数个莲花灯，让莲花灯自行去攻击敌人。\n地形强化：室内\n时间强化：夜晚\n地形无效：水上\n天候无效：下雨
String = 22072,一口气放出大量莲花灯，对敌军发动连续的爆炸。\n地形强化：室内\n时间强化：夜晚\n地形无效：水上\n天候无效：下雨
String = 22073,释放出两把能自行索敌、攻击的心剑。\n时间强化：夜晚\n天候无效：下雨
String = 22074,释放出四把能自行索敌、攻击的心剑。\n时间强化：夜晚\n天候无效：下雨
String = 22075,数把光剑排列在武将周围，旋转斩杀来袭的敌人。\n地形无效：森林\n天候无效：下雨，下雪，白天
String = 22076,唤出两把神兵随在武将身边，让其自行去攻击敌人。\n地形无效：森林\n天候无效：下雨，下雪，白天
String = 22077,疯狂砍杀的大招式，能对敌将造成莫大伤害。
String = 22078,放出龙卷风，将路径上的敌人全部吹到天空去。\n地形强化：沙漠\n地形无效：森林，山地
String = 22079,放出数个龙卷风，将路径上的敌人全部吹到天空去。\n地形强化：沙漠\n地形无效：森林，山地
String = 22080,掀起涛天狂岚，令所有敌人陷入天地变异的大灾难中。\n地形强化：沙漠\n地形无效：森林，山地
String = 22081,预备列
String = 22082,预备列
String = 22083,预备列
String = 22084,派出一排长枪兵为敢死队，自大军中杀出重围。\n地形强化：平地\n地形无效：森林，水上
String = 22085,派出一排精锐骑兵，在敌军的阵势当中杀出一条血路。\n地形无效：森林，水上
String = 22086,派出身上着火的发狂火牛进行突击。\n地形强化：森林\n地形无效：水上\n天候无效：下雨
String = 22087,一次派出好几头火牛冲入敌军，扰乱敌军阵势。\n地形强化：森林\n地形无效：水上\n天候无效：下雨
String = 22088,派出一大群火牛做为前锋突击之用，对敌全军进行攻击。\n地形强化：森林\n地形无效：水上\n天候无效：下雨
String = 22089,派出两台冲车闯入敌军最密集的地方，撞散敌军的阵势。\n地形强化：平地，城寨\n地形无效：水上，山地，森林，室内
String = 22090,派出四台冲车，令敌军的阵势在一瞬间崩溃。\n地形无效：水上，山地，森林，室内
String = 22091,召唤出两只可怕的尸鬼。\n地形强化：室内\n天候无效：白天
String = 22092,召唤出四只尸鬼，命令他们攻击眼前的敌人。\n地形强化：室内\n天候无效：白天
String = 22093,在敌阵中同时召唤出六只尸鬼，杀得敌人措手不及。\n地形强化：室内\n天候无效：白天
String = 22094,派出两台造型怪异的机关怪兽，喷火攻击敌人。\n地形强化：森林，城寨\n地形无效：水上，室内\n天候无效：下雨
String = 22095,派出四台造型怪异的机关怪兽，喷火攻击敌人。\n地形强化：森林，城寨\n地形无效：水上，室内\n天候无效：下雨
String = 22096,放出野兽，任凭野兽自行去咬死敌人。\n地形强化：森林\n时间强化：夜晚\n地形无效：雪地，水上
String = 22097,放出更多的野兽，任凭野兽自行去咬死敌人。\n地形强化：森林\n时间强化：夜晚\n地形无效：雪地，水上
String = 22098,发动万兽奔腾的攻势，即使大军团也难以匹敌。\n地形强化：森林\n时间强化：夜晚\n地形无效：雪地，水上
String = 22099,发射出特制的飞行兵器，自上空投下炸弹。\n时间强化：夜晚\n地形无效：室内\n天候无效：下雨，下雪
String = 22100,派出数台神鸢，对敌军进行轰炸。\n时间强化：夜晚\n地形无效：室内\n天候无效：下雨，下雪
String = 22101,派出大批神鸢，对敌全军发动轰炸攻击。\n时间强化：夜晚\n地形无效：室内\n天候无效：下雨，下雪
String = 22102,派出两台井阑，从居高临下的位置以箭雨射杀敌人。\n地形强化：平地，城寨\n地形无效：森林，水上，室内
String = 22103,派出四台井阑，从居高临下的位置以箭雨射杀敌人。\n地形强化：平地\n地形无效：森林，水上，室内
String = 22104,施展奇门遁甲，使活动中的敌人全静止不动。\n时间强化：夜晚
String = 22105,打开空间洞穴，将敌人吸入。\n地形强化：室内\n时间无效：白天
String = 22106,打开通往冥府的洞穴，将敌人全部拖到幽冥之底。\n地形强化：室内\n时间无效：白天
String = 22107,进行快速治疗，回复单一武将少许体力。\n时间强化：白天
String = 22108,进行快速治疗，回复单一武将部分体力。\n时间强化：白天
String = 22109,进行快速治疗，回复单一武将大量体力。\n时间强化：白天
String = 22110,进行快速治疗，回复全体武将少许体力。\n时间强化：白天
String = 22111,进行快速治疗，回复全体武将部分体力。\n时间强化：白天
String = 22112,进行快速治疗，回复全体武将大量体力。\n时间强化：白天
String = 22113,挥出三道剑气，扫平沿路上敌兵，直取目标敌将。\n地形强化：沙漠\n地形无效：森林
String = 22114,挥出五道剑气，直取敌将，对沿路敌兵的威胁性更大。\n地形强化：沙漠\n地形无效：森林
String = 22115,挥出七道剑气，除杀伤敌将，其威力甚至能扫平军队。\n地形强化：沙漠\n地形无效：森林
String = 22116,发出三道剑气，剑气会全部集中攻击一名敌将。\n地形强化：山地\n地形无效：森林
String = 22117,同时发出五道强力剑气，集中对一名敌将造成莫大伤害。\n地形无效：森林
String = 22118,凝聚斗气成形，对敌军投掷出一把飞戟。\n时间无效：白天
String = 22119,锁定敌将，以浑身气力击发弓箭，在夜晚时有更大威力。\n时间强化：夜晚\n天候无效：下雨，下雪
String = 22120,锁定敌将，以浑身气力击发弓箭，在白昼时有更大威力。\n时间强化：白天\n天候无效：下雨，下雪
String = 22121,锁定一名武将，投掷一把飞刀攻击该名敌将。
String = 22122,将浑身的斗气提升，幻化出金色武将出击，冲杀敌全军。
String = 22123,召唤神剑，将落在敌阵头上，并落下大量剑雨。\n时间强化：白天\n地形无效：室内
String = 22124,召唤二把神剑，将落在敌阵头上，并同时落下大量剑雨。\n时间强化：白天\n地形无效：室内
String = 22125,召唤数把神剑，以巨大神剑以及剑雨在敌阵上发动攻势。\n时间强化：白天\n地形无效：室内
String = 22126,召唤出神圣的黄龙，以黄龙天火攻击敌全军。
String = 22127,引发大规模地震，使地层下岩石破土而出，攻击敌全军。
String = 22128,将大量石块卷入高空，再令其高速落下攻击敌全军。
String = 22129,预备列
String = 22130,预备列
String = 22131,预备列
String = 22132,预备列
String = 22133,发射出能引动天雷的电球攻击敌人。\n地形强化：水上\n天候强化：下雨\n地形无效：森林
String = 22134,释放出数颗可自动追敌的雷球，诱发连续的雷击。\n地形强化：水上\n天候强化：下雨\n地形无效：森林
String = 22135,同时放出数量庞大的雷球，在敌军内引动大规模的攻击。\n地形强化：水上\n天候强化：下雨\n地形无效：森林
String = 22136,在武将前后放置两面盾牌，在时间内呈现无敌状态。\n地形强化：森林，山地，室内\n时间无效：白天
String = 22137,在武将前后放置两面盾牌，在时间内呈现无敌状态。\n地形强化：森林，山地，室内\n时间无效：白天
String = 22138,在武将前后放置两面盾牌，在时间内呈现无敌状态。\n地形强化：森林，山地，室内\n时间无效：白天
String = 22139,在一定范围内，以三道薄如水刃的冲击波攻击敌人。\n地形强化：水上，雪地\n地形无效：森林
String = 22140,在一定范围内，击出五道并排的月刃冲击波。\n地形强化：水上，雪地\n地形无效：森林
String = 22141,在一定范围内，击出七道并排、宛如海啸般的月刃冲击波。\n地形强化：水上，雪地\n地形无效：森林
String = 22142,召唤出东方的守护兽，神兽之一的青龙。
String = 22143,召唤出北方的守护兽，神兽之一的玄武。
String = 22144,召唤出西方的守护兽，神兽之一的白虎。
String = 22145,召唤出南方的守护兽，神兽之一的朱雀。
String = 22146,在敌阵里召唤两个八卦刀轮阵，以回转刀轮斩杀敌人。\n地形强化：室内\n时间无效：白天
String = 22147,在敌阵里召唤四个八卦刀轮阵，以回转刀轮斩杀敌人。\n地形强化：室内\n时间无效：白天
String = 22148,在敌阵里召唤六个八卦刀轮阵，以回转刀轮斩杀敌人。\n地形强化：室内\n时间无效：白天
String = 22149,以符咒化为士兵，在时间内将吸引敌军的注意力。\n时间强化：夜晚
String = 22150,以符咒化为士兵，在一段时间内将吸引敌军的注意力。\n时间强化：夜晚
String = 22151,以符咒化为士兵，在长时间内将吸引敌军的注意力。\n时间强化：夜晚
String = 22152,预备列
String = 22153,预备列
String = 22154,预备列
String = 22155,以三个血腥的刀轮斩杀眼前的敌人。\n地形强化：山地，沙漠\n地形无效：森林
String = 22156,以五个血腥的刀轮斩杀眼前的敌人。\n地形强化：山地，沙漠\n地形无效：森林
String = 22157,操作七个刀轮，对敌军发动攻击，杀伤力极为强大。\n地形强化：山地，沙漠\n地形无效：森林
String = 22158,派出两名忍者，以土遁忍术潜入敌军，伺机偷袭。\n地形强化：森林，山地\n时间强化：夜晚\n地形无效：水上
String = 22159,派出四名忍者，以土遁忍术潜入敌军，伺机偷袭。\n地形强化：森林，山地\n时间强化：夜晚\n地形无效：水上
